id,category,created_at,external_games,keywords,name,similar_games,slug,tags,updated_at,url,checksum,cover,first_release_date,involved_companies,platforms,release_dates,screenshots,storyline,summary,videos,websites,age_ratings,aggregated_rating,aggregated_rating_count,game_modes,genres,player_perspectives,rating,rating_count,themes,total_rating,total_rating_count,alternative_names,collection,ports,artworks,follows,franchise,franchises,parent_game,game_engines,multiplayer_modes,status,hypes,dlcs,bundles,expansions,expanded_games,version_parent,version_title,remakes,standalone_expansions,remasters
78612,0,12/22/17 0:00,"[156254, 1185655]",,Siege,,siege--1,,12/22/17 0:00,https://www.igdb.com/games/siege--1,2fbd04eb-d384-88af-3776-d4cd6c612c3c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22123,0,8/3/16 0:00,[1962558],,Bloodlust,,bloodlust,,11/6/20 0:00,https://www.igdb.com/games/bloodlust,24a80280-9a9c-17e0-5f12-78dab84f52a5,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
127140,0,12/7/19 0:00,"[152824, 1187666]",[27],NFL '95,"[18681, 100359, 106814, 109606, 114287, 116349, 116350, 116352, 116353]",nfl-95,"[268435470, 536870939]",8/24/20 0:00,https://www.igdb.com/games/nfl-95,32707d32-351f-2dfb-3798-f221eb4dd564,86335,784857600,,"[29, 35]","[181079, 181080]",,,"Ready for some Football! Sega Sports kicks off the season with reckless abandon and all the sticks of the Real NFL. The stars are here: Montana, Young, Elway, E. Smith, Rice, Sanders, White...in the most realistic Sega Genesis Football game of all time.",,[126495],,,,"[1, 2, 3]",[14],,,,,,,[27431],,,,,,,,,[9982],,,,,,,,,,,
122778,0,10/6/19 0:00,[1951823],,GNOME Nibbles,,gnome-nibbles,,11/6/20 0:00,https://www.igdb.com/games/gnome-nibbles,8c731d6c-7313-08c5-2d17-1f759ebaff5c,82771,,,,,[336054],,The aim of the game is to swallow as many objects as you can while avoiding maze walls and other worms.,,[117818],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13490,0,10/13/15 0:00,[1980006],,Chopper Squad,,chopper-squad,,11/6/20 0:00,https://www.igdb.com/games/chopper-squad,48c8e9dc-381b-d28c-fd72-55b6a1907999,,,,[25],[38799],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123250,0,10/7/19 0:00,"[1774719, 1913440]",,Monsters with Attitude,"[23195, 27786, 68458, 87150, 87170, 87728, 90788, 90965, 120268]",monsters-with-attitude,[268435489],10/2/20 0:00,https://www.igdb.com/games/monsters-with-attitude,d4b55206-c85f-c76f-c363-fc695ebb6ce8,,,[109528],,,,,Monsters with Attitude is an online PvP game with monsters. A new take on IO games that features unique powers and abilities to all monsters.,,"[154855, 154856, 154857, 154858, 154859, 154860]",,,,"[2, 5]",[33],[2],,,,,,,,,,,,,,,[11251],,1,,,,,,,,,
28094,0,4/7/17 0:00,[1993111],"[101, 117, 588]",Fast Bubble,"[36198, 37419, 43367, 55190, 76263, 96217, 111130, 113360, 113895]",fast-bubble,"[1, 268435488, 536871013, 536871029, 536871500]",11/6/20 0:00,https://www.igdb.com/games/fast-bubble,adf90d56-a3c4-6ba2-2b5c-56d8b0d188cb,21739,1491436800,[45821],[34],[67912],"[41059, 41060, 41061]","Fast Bubble was a really simple game that made complicated to finish,most of it was my fault,taken bad desicisions as design view,game design and the most important thing:not to find a good partner programmer to help me with the game,but with help of my partner Francesco Marra the game was finally finished after 10 months of hard work","Fast Bubble is a simple casual android game for people of all ages where you must demonstrate your reflexes and speed to exploit the bubbles before they explode.  
  
The rules are simple, touch the bubbles to earn points, each bubble has a different score value, if you do not touch a bubble before it explodes this will subtract a life point.  
If you touch a bomb you lose and also lose if you run out of life points.  
  
Compete with everyone to get the highest score possible!  
  
Enjoy Fast Bubble alone and with friends.",,"[19869, 19870]",[11981],,,[1],[32],[6],,,[1],,,,,,,,,,,[221],,2,,,,,,,,,,
137068,0,8/25/20 9:24,[1976718],,Lemures Blue's 2 A.M.,"[19075, 19164, 130622, 138042, 138370, 139324, 140022, 141360, 143143, 143485]",lemures-blues-2-am,"[27, 43, 44, 268435490]",6/7/21 17:07,https://www.igdb.com/games/lemures-blues-2-am,9a413e4a-a7d8-208a-b701-84cdb0a892ad,151288,1414886400,[136034],[6],[245943],"[486729, 486730, 486731]",,"Aoi, a third year middle school student who attends an all-boy's junior and senior high school. Hinata, the mysterious ""Dead of Night Man"" who only appears at 2 A.M. beneath the sakura tree. An intense sense of intrigue deepens as they encounter through a chance meeting that expands into secret rendezvous... what will come of it?

""——'Aoi's heart must be mine.'
It seems that is the one and only way to obtain the Lemures Blue.""

A rose that is said to bring eternal youth to the living and give life back to those who have died. What could be the secret behind this phantom flower, the ""Lemures Blue"", and the lost prodigy, Akane?",,"[183169, 183170]",,,,[1],[34],"[1, 5]",,,"[27, 43, 44]",,,"[65098, 65099]",,,,,,,,[614],,,,,,,,,,,,
128969,0,1/27/20 8:58,"[1848125, 1954124]",,Myridian: The Last Stand,"[32902, 37419, 40524, 76263, 96217, 105233, 111130, 113895, 119121, 119493]",myridian-the-last-stand,"[1, 268435488]",7/26/21 8:46,https://www.igdb.com/games/myridian-the-last-stand,1f75ca7c-9897-cf40-71c6-f7c2193635ca,121663,1581379200,,[6],[201974],"[367316, 367317, 367318, 367319, 367320, 367321, 367322, 367323, 367324, 367325]",,"Myridian: The Last Stand is an old school 3×3 platformer featuring beautiful 2D pixel art, an orchestral soundtrack and intense action!",,"[134718, 134719]",,,,"[2, 3]",[32],,,,[1],,,,,,[19611],,,,,,,4,,,,,,,,,,
165246,0,8/22/21 6:13,"[2088331, 2168517]","[1539, 3533, 23036]",Fantasy Town Regional Manager,"[13196, 18623, 31515, 36258, 40477, 51577, 55036, 65827, 79134, 102163]",fantasy-town-regional-manager,"[17, 27, 268435469, 268435471, 268435472, 268435488, 268435491, 536872451, 536874445, 536893948]",11/11/21 20:47,https://www.igdb.com/games/fantasy-town-regional-manager,990be40a-98fc-b1b2-f54e-c08c7fd0caea,168818,1636070400,[145864],"[3, 6, 14]","[324468, 324469, 324470]","[684573, 684574, 684575, 684576, 684577, 684578]","Following a map to ancient ruins, in a long-forgotten fantasy land, you do the only reasonable thing and set up a small town right on top.","A roguelite card-based town builder where you manage a fantasy town, dealing with the troubles of monsters, rowdy adventurers, and corporate oversight.","[53611, 53612]","[214783, 214784, 214786, 214787, 244101, 244102, 244103]",,,,[1],"[13, 15, 16, 32, 35]",[3],,,"[17, 27]",,,[71562],,,[58706],,,,,[13],,,,,,,,,,,,
151921,0,6/7/21 17:06,[2061235],,Volk-san: Egg&Catch,,volk-san-egg-and-catch,,6/7/21 17:11,https://www.igdb.com/games/volk-san-egg-and-catch,279bbeb2-6c7a-decd-fda1-dc5d03306b75,151322,1623024000,,[6],[252177],,,"A very tiny, cute, and rather fast-paced game about an egg-loving wolf catching eggs.",,[185389],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27527,0,3/2/17 22:09,"[35485, 103420, 221382, 1925854, 2004609]","[247, 3413, 4157]",Vroom in the night sky,"[19164, 27378, 44178, 54775, 80382, 81249, 96217, 106987, 113360, 120268]",vroom-in-the-night-sky,"[1, 17, 268435466, 268435489, 536871159, 536874325, 536875069]",10/5/21 22:16,https://www.igdb.com/games/vroom-in-the-night-sky,16fff26e-22ad-1f8c-82cb-42a84e50247e,20700,1488499200,[44728],[130],"[66158, 116866, 119738]","[42080, 177953, 177954, 177955, 177956, 177957]",,A fantasy motorcycle game by Poisoft that launches on Nintendo Switch.,[12458],[14108],[37476],25,2,[1],"[10, 33]",[2],50,1,"[1, 17]",37.5,3,,,,[12245],,,,,,,,,,,,,,,,,
56996,0,9/4/17 0:00,"[104290, 1925298]","[61, 78, 534, 4141, 4142, 4313, 4447]",Ashita no Joe Touch: Typing Namida Hashi,"[34218, 44728, 49621, 61483, 61985, 65118, 68925, 76742, 80120]",ashita-no-joe-touch-typing-namida-hashi,"[34, 536870973, 536870990, 536871446, 536875053, 536875054, 536875225, 536875359]",8/26/20 0:00,https://www.igdb.com/games/ashita-no-joe-touch-typing-namida-hashi,263cf31f-6790-7670-b481-b34e007bfe29,32315,,,,,,,A typing training game based on the Ashita no Joe anime.,,,,,,,,,,,[34],,,,3171,,,,,,,,,,,,,,,,,,,
109231,0,9/6/18 0:00,"[1427542, 1967998]",,FlipPix Jigsaw - Time,,flippix-jigsaw-time,,11/6/20 0:00,https://www.igdb.com/games/flippix-jigsaw-time,13b83039-802b-9f09-2fc0-6e7ee9ecaace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54018,0,8/2/17 10:15,"[96383, 1984739, 2057617]","[1416, 1461, 23714, 23735]",Family Vacation: California,"[60, 61, 11367, 18011, 18841, 25222, 27725, 106992, 108778, 119305]",family-vacation-california,"[27, 268435458, 268435465, 268435487, 536872328, 536872373, 536894626, 536894647]",7/3/21 2:49,https://www.igdb.com/games/family-vacation-california,16c601ad-1f27-fb05-0060-b100da251f47,73885,1622073600,,[130],[250902],"[466385, 466386, 466387, 466388, 466389]","It’s up to you to help Barb and her family to get to their destination safe and happy. You’ll have to help them pack, get to the airport on time, board the plane, have a safe flight and get to their hotel at the other end. Once at their destination, you’ll hit the beach, take in a ballgame and go to Playland Theme Park, before helping Barb compete on her favorite game show for cash and prizes.","Barb never thought she’d win, but she did in Family Vacation: California. Her submission to be a contestant on the game show; The Price is Nice! was accepted and she and her family are on their way to sunny California.

25+ Levels over 8 chapters
15+ challenging puzzles
Fun for the whole family",,,[41047],,,,"[2, 9, 31]",,,,[27],,,,,,[15745],,,,,,,,,,,,,,,,,
96160,0,4/5/18 15:16,"[379354, 1980712]",,Jelly Escape,"[32902, 37419, 76263, 96217, 105233, 106987, 111130, 113895, 115785, 120268]",jelly-escape,"[1, 268435466, 268435488]",7/26/21 8:51,https://www.igdb.com/games/jelly-escape,c3003d08-0b55-50c3-ec9c-126fb1cf648a,,,,,,"[217522, 217523, 217524, 217525, 217526, 217527, 217528, 217529, 217530, 217531]",,"The adventures of the cute jelly left in search of freedom! 
You have to run, run and use the traps and various objects to get into the black hole to take you to the next level.",,[81558],,,,[1],"[10, 32]",,,,[1],,,,,,,,,,,,,,,,,,,,,,,
95143,0,3/23/18 15:44,"[336024, 1946821]",,ARK -the lost fairytale-,"[80916, 81680, 96217, 105269, 106987, 106992, 109339, 112416, 112604, 113402]",ark-the-lost-fairytale,"[268435468, 268435487, 268435488]",7/26/21 10:42,https://www.igdb.com/games/ark-the-lost-fairytale,c3f720be-bac2-a57b-1442-5728ab2b7ddd,113917,,,,,"[218125, 218126, 218127, 218128, 218129, 218130]",,"An exploration game made with 'RPG Maker'. Different from other exploration games where you solve puzzles through 'logical reasoning', these puzzles are based mainly on fairytales. Help the little girl find her favourite rabbit doll and discover the secrets of the mansion!",,"[81685, 81686]",,,,[1],"[12, 31, 32]",,,,,,,,,,,,,,,,,,,,,,,,,,,
150757,0,6/2/21 10:00,"[2034043, 2059382]",,炼器师,"[25311, 28277, 37419, 65827, 75948, 79134, 81680, 87975, 106992, 109339]",lian-qi-shi,"[268435469, 268435487, 268435488]",8/1/21 3:26,https://www.igdb.com/games/lian-qi-shi,9ae6b165-c8e2-d43e-2dce-610f92ab6cc0,149335,,,,,"[477914, 477916, 477919, 477921, 477924, 477928]",,"""Smelter"" is a simulated game. There are nine levels of refiners in the game: Apprentice, Elementary, Intermediate, Advanced, Master, Grandmaster, Excellent, Horcrux, and Artifact. Exercise yourrefining ability and gradually become a magic refining master,who isadmired by the world.",,[189958],,,,,"[13, 31, 32]",,,,,,,,,,[22964],,,,,,,,,,,,,,,,,
151607,0,6/4/21 19:39,[2059925],"[1961, 3586]",Superpantsu Harematchii,"[22426, 22472, 27301, 28465, 43130, 75797, 75900, 115733, 115741, 115744]",superpantsu-harematchii,"[42, 536872873, 536874498]",10/22/21 16:40,https://www.igdb.com/games/superpantsu-harematchii,d6dc26e3-c358-6e25-0693-2825a283905c,190102,,,,,"[485465, 485468, 485471, 485473, 485477]",,A naughty single player deck builder rogue-like with match-3 puzzle mechanics.,,[189778],,,,[1],,,,,[42],,,,,,[22225],,,,,,,,,,,,,,,,,
18759,0,4/14/16 17:06,"[139255, 1920598]","[40, 125, 218, 1027, 1219]",The Prisoner,"[13189, 25222, 25311, 28309, 55038, 62151, 103329, 105269, 108797, 113114]",the-prisoner,"[18, 268435487, 536870952, 536871037, 536871130, 536871939, 536872131]",9/20/21 20:37,https://www.igdb.com/games/the-prisoner,70748228-5d55-a09b-db24-b45d1d217276,15089,347068800,[34668],[75],[49738],,,Keep your three-digit agent code safe in this adventure from David Mullich.,,,,,,[1],[31],[5],,,[18],,,,4948,,,,,,,,,,,,,,,,,[93192],,
73307,0,10/5/17 11:10,"[140362, 1875161]",[534],Caesar's Travels,"[61483, 80516, 80541, 80759, 82064, 82151, 82715, 82716, 83209, 83265]",caesars-travels,"[34, 536871446]",7/3/21 7:44,https://www.igdb.com/games/caesars-travels,f280b920-ab2c-4279-407a-926d7ab2b1d2,51452,473299200,"[140906, 140907]",[15],[296597],"[512327, 512328, 512329, 512330]",,,,,,,,[1],[31],"[4, 5]",,,[34],,,,,,,,,,,,,,,,,,,,,,,
44787,0,7/7/17 0:00,"[50112, 1746607, 1912984]",,Namco Anthology Vol .1,,namco-anthology-vol-1,,8/26/20 0:00,https://www.igdb.com/games/namco-anthology-vol-1,da9c63be-1a8a-5739-f53d-9531ea675705,,899510400,,[7],[99527],,,"This is the first volume of one of the series of Namco game compilations, released only in Japan. This anthology is similar to the ""Namco Museum"" series except that this collection include games that have been released on consoles originally. Each disc includes 4 games and, along with each of the games, there were also updated versions of those. 
 
This volume includes: 
- Star Luster 
- Tower of Babel 
- Wrestleball (aka. ""Powerball"" in America) 
- Conqueror's Continet",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91473,0,3/15/18 0:00,"[129541, 1185125]",,Retro,"[23195, 27786, 68458, 87150, 87170, 87728, 90788, 90965, 120268]",retro,[268435489],11/3/19 0:00,https://www.igdb.com/games/retro,4df5ae0e-a8ea-5c20-53bc-d5c8c15e4168,83465,,,[8],[178634],,,"Eight arcade classics 3D-fied. 
Includes: 
Bounce 'n Break 
Bubble Puzzle 
Gobbler 
Hopper 
Laser Command 
Light Racer 
Roids 
Galaxy Warz",,,,,,,[33],,,,,,,,,,,,,,,,,,,,,,,,,,,
52314,0,7/29/17 0:00,"[82669, 95641, 1945870]",,Complete Cossacks 3 Experience,,complete-cossacks-3-experience,,11/6/20 0:00,https://www.igdb.com/games/complete-cossacks-3-experience,3889a707-b58c-0ae1-8109-fc9a98a8319a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70941,0,9/28/17 0:00,"[156128, 1866453]","[61, 107, 301, 872, 960, 977, 2152, 2153, 4286, 4644, 4891, 5287, 5920, 8874, 9404]",Real Bout Fatal Fury Best Collection,"[5867, 6690, 14704, 17548, 28138, 39244, 39520, 44000, 46787]",real-bout-fatal-fury-best-collection,"[268435460, 536870973, 536871019, 536871213, 536871784, 536871872, 536871889, 536873064, 536873065, 536875198, 536875556, 536875803, 536876199, 536876832, 536879786, 536880316]",8/26/20 0:00,https://www.igdb.com/games/real-bout-fatal-fury-best-collection,45756a2b-7e52-36c3-834d-a48388a0a751,54636,,,,,,,Two Real Bout games in one pack.,,,,,,,[4],,,,,,,,791,,,,,,,,,,,,,,,,,,,
16723,0,1/21/16 10:13,"[12220, 116317, 1923506]","[117, 132, 416, 575, 872, 970, 1148, 1158, 1345, 4004, 4134, 4135, 4150, 4350, 4363, 4432, 4580, 4590, 4598, 4625, 5116, 5186, 5262, 5269, 5370, 5420, 8163]",Not The Robots,"[9789, 11646, 13200, 17111, 17130, 21564, 25311, 33153, 34823, 51945]",not-the-robots,"[1, 18, 268435469, 268435471, 268435488, 536871029, 536871044, 536871328, 536871487, 536871784, 536871882, 536872060, 536872070, 536872257, 536874916, 536875046, 536875047, 536875062, 536875262, 536875275, 536875344, 536875492, 536875502, 536875510, 536875537, 536876028, 536876098, 536876174, 536876181, 536876282, 536876332, 536879075]",6/28/21 16:40,https://www.igdb.com/games/not-the-robots,5a52008f-0999-2c29-e72e-dd8252c1f73f,85564,1386806400,"[96545, 96546]","[3, 6, 14]","[119260, 119261, 119262, 121587]","[99440, 99441, 99442, 99443, 99444]",,"You are a robot in an office building. You have to eat furniture and not get caught. A mysterious story unfolds. Not The Robots is this year’s most exciting Roguelike Stealth Furniture Eating Simulator. It’s a game with random levels, permadeath, and the goal of eating furniture - which is also your stealth cover.",[16301],"[26158, 26159, 59124, 143203]",,,,[1],"[13, 15, 32]",[3],80,4,"[1, 18]",80,4,,,,[19610],1,,,,[13],,,,,,,,,,,,
178778,0,11/2/21 8:31,"[2159550, 2164742, 2168544]",,One Last Memory,"[25311, 25646, 28277, 37419, 79134, 81680, 87975, 96217, 106992, 111130]",one-last-memory,"[1, 268435465, 268435469, 268435487, 268435488]",11/11/21 20:48,https://www.igdb.com/games/one-last-memory,e62929aa-5888-c4f8-7026-900979d18be4,197362,1635984000,,"[6, 130]","[323064, 324612]","[674228, 674229, 674232, 674234, 674236]",,"One Last Memory is an emotional story driven exploration game about an old man who re-discovers his own past and lost memories on his journey through the beauty of nature. It is an adventure filled with joy, sadness and breathtaking locations and environments that are waiting to be discovered.",,[244379],[48018],,,,"[9, 13, 31, 32]",,,,[1],,,,,,[57163],,,,,,,,,,,,,,,,,
78134,0,12/14/17 0:00,"[139298, 1875717]",[332],Dragon Hunters: Die Drachenjäger - Die Prüfung,"[76253, 100800, 103301, 103302, 111130, 112589, 113895, 115276, 120268]",dragon-hunters-die-drachenjager-die-prufung,"[1, 536871244]",8/26/20 0:00,https://www.igdb.com/games/dragon-hunters-die-drachenjager-die-prufung,13c60235-b0cf-2890-65d2-ec8f30a98427,55764,,,,,,,,,,,,,,,,,,[1],,,,,,,,,,,,,,,,,,,,,,,
73710,0,10/5/17 0:00,,,Aliens: The Roguelike,,aliens-the-roguelike,,10/5/17 0:00,https://www.igdb.com/games/aliens-the-roguelike,4d2c1695-f727-a2dc-b213-3eadcd1518a4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41783,0,6/30/17 0:00,"[27448, 1985595]",,Alpha Squadron,"[19341, 36258, 76263, 79134, 101573, 103301, 105264, 106008, 112754]",alpha-squadron,"[268435461, 268435469]",11/6/20 0:00,https://www.igdb.com/games/alpha-squadron,41258a53-1c07-4dac-7fdb-32a877062af5,,444441600,,[27],[92318],,,,,,,,,,"[5, 13]",,,,,,,,,,,,,,,,,,,,,,,,,,,
81367,0,1/13/18 0:00,"[203807, 1895711]",,No Good Gofers Pinball,,no-good-gofers-pinball,,8/26/20 0:00,https://www.igdb.com/games/no-good-gofers-pinball,de8218a0-bf53-58f9-c8c8-1a480eaff014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59710,0,9/7/17 0:00,"[110096, 1903540]","[970, 2396, 4260]",Capsule II - The 11th Sandman,"[13200, 13660, 17130, 18290, 24620, 34823, 55038, 58867, 111187]",capsule-ii-the-11th-sandman,"[18, 536871882, 536873308, 536875172]",8/26/20 0:00,https://www.igdb.com/games/capsule-ii-the-11th-sandman,2062b4ec-a310-d0cf-3cda-843e5486e0f2,39183,,,,,,,A game written by PaperBlurt for the 21st Annual Interactive Fiction Competition.,,,,,,,,,,,[18],,,,3976,,,,,,,,,,,,,,,,,,,
18634,0,4/4/16 0:00,"[142099, 1920190]","[3, 687, 736, 1375, 1424, 1495, 3782, 4188, 4963]",Helious,"[17613, 25311, 26574, 27092, 28182, 36346, 36553, 55036, 55590]",helious,"[1, 268435471, 536870915, 536871599, 536871648, 536872287, 536872336, 536872407, 536874694, 536875100, 536875875]",8/26/20 0:00,https://www.igdb.com/games/helious,d4098667-65d8-ebbc-6df1-85f306a94c9a,14951,757296000,[34400],[13],[49317],[22435],,"Helious is a two-part game in the shareware style, where the first half of the game is a giveaway, and the user must pay the registration fee to get the second half (Helious II).",,,,,,[1],[15],,,,[1],,,,2123,,,,,,,,,,,,,,,,,,,
24636,0,10/3/16 0:00,"[155901, 1918846]",[3782],Panzer-Jagd,"[7615, 9760, 13196, 17613, 32510, 34024, 55036, 77597, 102057]",panzer-jagd,"[39, 268435471, 268435472, 536874694]",8/26/20 0:00,https://www.igdb.com/games/panzer-jagd,4d89b59e-8558-fe9e-fa0c-be5b6b75c27b,17759,441676800,"[40204, 40205]","[15, 65]","[57975, 57976]",,,,,,,,,[1],"[15, 16]",[3],,,[39],,,,,,,,,,,,,,,,,,,,,,,
36258,0,5/27/17 13:33,"[10698, 1981569, 2069125, 2083497]",,Order of Battle: World War II,"[13196, 17613, 55888, 65827, 79134, 102057, 112754, 117417, 119171, 121231]",order-of-battle-world-war-ii,"[268435469, 268435471, 268435472, 268435480]",10/14/21 19:13,https://www.igdb.com/games/order-of-battle-world-war-ii,c52ecea0-a95d-67d8-743f-90812fbe79eb,74553,1430352000,"[50390, 79177]","[6, 14, 48]","[83105, 83106, 306013]","[93778, 93779, 93780, 93781, 93782]",,Order of Battle: World War II is breath of fresh air for all strategy fans. It is a game that takes wargaming to a new level by upgrading every single game element and rebooting the genre for a new generation of players.,[27494],"[38942, 38943, 121119]",,,,"[1, 2]","[13, 15, 16, 24]",[3],80,3,,80,3,,5680,,[20453],2,,,,,,,,"[118961, 118962, 118963, 118964, 118965, 118966, 118967, 118968, 118969, 118970, 118971, 121528, 154230, 154512, 154565, 171073]",,,,,,,,
136607,0,8/14/20 0:00,"[1932440, 1993817]",,Mobile Suit Gundam: New Gihren's Greed,,mobile-suit-gundam-new-gihrens-greed,,11/6/20 0:00,https://www.igdb.com/games/mobile-suit-gundam-new-gihrens-greed,3798b236-5dab-7968-d815-4eb0321b8655,,,,[38],[206516],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139690,1,10/11/20 22:14,[2053655],"[484, 969, 6185, 21757, 22232, 26338, 26345, 26346]",Sonic & All-Stars Racing Transformed: Ryo Hazuki DLC,"[19164, 54775, 87673, 96217, 105011, 106987, 113360, 118871, 119156, 120268]",sonic-and-all-stars-racing-transformed-ryo-hazuki-dlc,"[1, 17, 27, 35, 268435466, 268435470, 536871396, 536871881, 536877097, 536892669, 536893144, 536897250, 536897257, 536897258]",8/1/21 1:16,https://www.igdb.com/games/sonic-and-all-stars-racing-transformed-ryo-hazuki-dlc,90fb6d0a-1792-5579-89e7-afc5084f1308,117121,1389657600,"[110263, 110264]",[6],[213762],"[403441, 403442, 403443]",,"Sonic & All-Stars Racing Transformed Ryo Hazuki DLC 
 
You can now race as Shenmue's Ryo Hazuki alongside other favourite characters in Sonic & All-Stars Racing Transformed! 
 
• Download now to race as Ryo in his unique transforming vehicle.",[41624],"[156560, 156561, 156562, 156563, 156564, 156565, 156566, 156567, 156568, 156569, 156570]","[30492, 30493]",,,"[1, 2, 4]","[10, 14]",[2],,,"[1, 17, 27, 35]",,,"[50574, 50575, 50576]",2854,,,,,"[457, 1780]",2174,[1108],[11999],,,,,,,,,,,
178791,0,11/2/21 8:32,"[2164459, 2164740, 2168593]",,The Prince of Landis,"[26950, 37419, 76253, 78632, 87622, 96217, 103301, 105049, 106987, 111130]",the-prince-of-landis,"[1, 268435487, 268435488]",11/11/21 20:47,https://www.igdb.com/games/the-prince-of-landis,03abdc2d-0645-fb5d-b9c7-691c51d6f8dd,197364,1636070400,,"[6, 130]","[323082, 324618]","[674300, 674302, 674304, 674306, 674308]",,"In the year 198X, young Evan must survive a bleak life in the snowy backwater of Landis, Oregon. One fateful day, his existence is forever changed by the dark influences of a strange visitor from another world. With the guidance of his new ally, can Evan stand up against schoolyard bullies? Will he have the courage to stand up for himself? The Prince of Landis combines the character-driven story and dialog of a visual novel with the exploration and puzzle-solving of an adventure game.",,"[244383, 244384]",[48039],,,,"[31, 32]",,,,[1],,,,,,[57177],,,,,,,,,,,,,,,,,
150127,0,5/31/21 14:27,"[2031649, 2058711]","[1387, 1778]",Belle Boomerang,"[28070, 29032, 37419, 55190, 94772, 96217, 103303, 106987, 111130, 113360]",belle-boomerang,"[1, 17, 268435464, 268435487, 268435488, 536872299, 536872690]",10/1/21 10:00,https://www.igdb.com/games/belle-boomerang,a1b16539-8cee-25ba-25f4-fe02e1f113e2,141977,1640908800,[136874],[6],[247309],"[473419, 473420, 473421, 473422, 473423, 473424]",,Face off against an army of ever-changing foes and turn their own powers against them in Belle Boomerang!,[50017],"[184141, 184142]",,,,[1],"[8, 31, 32]",[4],,,"[1, 17]",,,,,,[49773],,,,,,,,,,,,,,,,,
48365,0,7/13/17 16:34,"[31456, 1975724]",,Dream Fighter,"[2254, 15430, 89550, 109277, 112589, 114145, 167009, 167018, 167069, 167104]",dream-fighter,[268435460],9/7/21 7:23,https://www.igdb.com/games/dream-fighter,9fe24c4c-0ed1-1a57-344e-67eabdd99e67,,709948800,,[99],[309319],,,"Unlicensed fighting game by Caltron for the Famicom. Tony must fight his way around the world to prove he is the greatest world warrior, the Dream Fighter!",,,,,,,[4],,,,,,,,,,,,,,,,,,,,,,,,,,,
12117,0,9/2/15 9:53,"[16413, 156098, 1866475]","[970, 1025, 2152, 3486, 3833, 4967]",Gemini Wing,"[43367, 55038, 57187, 68286, 68287, 103292, 103329, 105269, 113114, 120268]",gemini-wing,"[1, 18, 268435461, 268435489, 536871882, 536871937, 536873064, 536874398, 536874745, 536875879]",10/5/21 22:29,https://www.igdb.com/games/gemini-wing,bdae5ab7-2529-068b-57b7-e4dc2912a64c,12301,567907200,"[53874, 53875, 53876, 53877]","[15, 16, 25, 26, 27, 52, 63, 121]","[111047, 111048, 111049, 111050, 111051, 111052, 111053, 111054]",[18081],,"Humans and aliens are living in harmony in the future, until a tabloid journalist stirs up hatred towards aliens. They respond by invading the planet, and it's down to the protagonist to clear up a situation scarily similar to reality in this arcade conversion. 
 
Gemini Wing is a vertically-scrolling shoot 'em up, which is distinguished by its unusual power-up system. Instead of gaining occasional tokens which lead to lasting weaponry improvements, occasional flurries of tokens are released to ensure a quick burst of improved fire. The organic backgrounds are detailed, and have many sections which fire at the player character.",,,,,,"[1, 2]","[5, 33]",[3],,,"[1, 18]",,,,,[146343],,1,,,,,,,,,,,,,,,,
103768,0,6/21/18 8:14,"[1039598, 1953507]",,Detective Failure,"[65827, 75948, 94741, 106992, 111043, 113895, 115850, 119788, 120028, 121309]",detective-failure,[268435488],8/9/21 8:05,https://www.igdb.com/games/detective-failure,c3f8822f-8004-f8fa-c098-b3b2da23f627,,,,,,"[225388, 225389, 225390, 225391, 225392, 225393]",,"Have you ever imagined a puzzle, point-and-click, murder mystery game in two dimensions?! Me neither, but here it is! Detective Failure (Felix Allure)
is on a hunt for a murder and he won't stop until he finds one. Multiple different endings. Can you find a way to accuse everyone?",,"[83382, 211098]",,,,[1],[32],,,,,,,,,,,,,,,,,,,,,,,,,,,
125274,0,11/7/19 0:00,[1961273],,TSI Cycles,"[22799, 55179, 87668, 87728, 89025, 90965, 113895, 117939, 120268]",tsi-cycles,"[1, 268435489]",11/6/20 0:00,https://www.igdb.com/games/tsi-cycles,eff5f14e-7f2d-061a-6bdc-aaba8cbc6663,84102,441676800,"[86832, 86833]",[15],[179089],"[337901, 337902, 337903]",,"Game where you should color the screen, similar to snake, without crashing.",,,,,,[1],[33],[4],,,[1],,,[26752],,,,,,,,,,,,,,,,,,,,
91495,0,3/15/18 0:00,"[129098, 1881264]",,Synthcart,,synthcart,,8/26/20 0:00,https://www.igdb.com/games/synthcart,28942a9c-ebad-9fb2-5e79-fdbfa2ef1204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
